time,vet1,vet2,vet3,vet4,vet5,vet6,vet7,vet8,vet9,vet10
0,6.14407268939045,4.41128291301738,2.19312459835446,1.30102999566398,6.05494037542984,5.89651629694392,6.01796065303998,4.07022263346096,0,5.02723133307958
0.05,5.988831754369,4.2559957267224,2.07554696139253,1.07918124604762,5.900105380541,5.74238966046199,5.86308065854958,3.91944421046524,0,4.87415699009876
0.1,5.83384359259379,4.10099052306996,1.92941892571429,0.954242509439325,5.74503495339057,5.58743144530333,5.70828659653653,3.76551954309795,0,4.71792002583699
0.15,5.67911887430277,3.94982895893531,1.74036268949424,0.845098040014257,5.589788804453,5.43260696060901,6.09369933471694,3.61521333480136,0,4.56203101899918
0.2,5.52417015229538,3.79581052466741,1.55630250076729,0.845098040014257,6.06326015708368,5.27736850950848,5.93889381778238,3.46374372124706,0,4.41067602675495
0.25,6.04815269563036,3.64679568877847,1.38021124171161,0.698970004336019,5.9079206056186,5.12224209903489,5.78402427922137,3.32118402730231,0,4.25942662658705
0.3,5.89346436543765,3.48727981644307,1.30102999566398,0.602059991327962,5.75340838683678,4.96796428749039,5.62853298973573,3.16166741243774,0,4.10775249874016
0.35,5.73776972761029,3.33264041038746,1.17609125905568,0.477121254719662,5.59852788158968,4.81307368193179,5.47390427613722,3.00389116623691,0,3.95467658691864
0.4,5.58303205453389,3.18155777386279,1.14612803567824,0.477121254719662,5.44339912330852,4.65774405624737,5.31854747039798,2.83442070368153,0,3.80304721049113
0.45,5.42808779693384,3.03221570329798,0.954242509439325,0,5.28877221080254,4.50037371435337,5.16345060944426,2.67394199863409,0,3.65408023530657
0.5,5.27334393995298,5.94720720226942,0.602059991327962,0,5.13402721504133,4.34660721660613,5.00851500763145,2.51587384371168,0,3.49927458189222
0.55,5.1176821891243,5.79261788399892,0.477121254719662,0,4.97868256515694,5.95464476930759,4.85245559438508,2.34635297445064,0,3.34419571587143
0.6,4.9626202730565,5.63695403625162,5.94613772979606,0,4.82488047265013,5.80007547047328,4.69684545914752,2.19033169817029,0,3.18920948958231
0.65,5.97654071483677,5.48256489627233,6.1768584137346,0,4.67041285729918,5.64532891547975,4.54127962718278,2.07188200730613,0,3.04296907339318
0.7,5.82117539386074,5.32773890352354,6.02194472769025,0,4.51642959675787,5.48993599110244,4.38735422697137,1.94939000664491,0,2.89817648349768
0.75,5.6659644640944,5.17389688037581,5.86747455908206,0,4.36046087105018,5.33481752145004,5.95472093485112,1.76342799356294,0,2.75739602879302
0.8,5.51083846194177,5.01822184547627,5.71252259297617,0,5.9535016470635,5.17977003248892,5.79951561067124,1.55630250076729,0,2.58319877396862
0.85,5.35512955929277,4.86438053577599,5.55729421305704,0,5.797840680549,5.99544257079795,5.6454399551896,1.44715803134222,0,2.46239799789896
0.9,5.20076844478317,4.71096311899528,5.40120402977794,5.94726506916479,5.6437832067013,5.84032883290817,5.49003577415287,1.30102999566398,0,2.30749603791321
0.95,5.04475920395815,4.55804822908299,5.24639762760204,5.79323074793413,5.48816560296367,5.68547749973351,5.33518700903976,1.11394335230684,0,2.18184358794477
1,4.88881389807546,4.40272552844108,6.00281205326205,5.63773282634567,5.3341017495832,5.5300267146272,5.18130896251155,1,0,1.98227123303957
1.05,4.73603776237858,4.24762962067911,5.84792476373996,5.48390808571811,5.17917822920979,5.37529956836301,5.99614727233516,0.778151250383644,0,1.86332286012046
1.1,4.58040031384309,4.09736144456549,5.69344641311392,5.3300605117708,5.02576040738556,5.2195242761179,5.8414270499287,0.602059991327962,0,1.74036268949424
1.15,4.42810238278344,5.95134917755169,5.53806701274101,5.17556689395024,5.98128662170562,5.06443926923373,5.68709534210748,0,0,1.41497334797082
1.2,4.26587865956282,5.79719619153849,6.05117066592674,5.02001304443741,5.82631392292499,5.98468929972488,5.53188364413485,0,0,1.27875360095283
1.25,5.95331647561637,5.64253376441126,5.89601556626101,4.86628733908419,5.67141261078268,5.82984453478076,5.37749384616545,0,0,1.14612803567824
1.3,5.79841237405921,5.48812043908122,5.74095292871787,4.7092784432071,5.51659750595236,5.67504748929341,5.22228456253469,0,0,0.954242509439325
1.35,5.64285016866497,5.33420033878402,5.58653892202158,4.55433164669383,6.04671089228139,5.52073106899155,5.06810047922467,0,0,0.602059991327962
1.4,5.4881091473767,5.17880146838017,5.43259733710098,4.39929289804391,5.89138355970571,5.36549360073151,4.91345885696598,0,0,0.477121254719662
