time,vet1,vet2,vet3,vet4,vet5,vet6,vet7,vet8,vet9,vet10
0,3.85533740446954,3.67851837904011,3.33000770087276,1.65321251377534,3.44482519950975,3.76200296937511,3.73980959902136,4.07195561030298,3.77923563167586,1.20411998265592
0.05,3.69249440750308,3.52478544932122,3.18582535961296,4.23653726148869,3.28690535297237,3.6097011023794,3.5864747785714,3.91381385238372,3.62055244472944,1.07918124604762
0.1,3.5434471800817,4.5572665288699,3.01994668167884,4.08239037758172,3.13161866434913,3.44901531634779,3.42845877351558,3.75602721297344,3.463295609962,1.04139268515822
0.15,4.28672585535382,4.40356660253805,4.24983404159679,3.92911225665466,2.98677173426624,3.29402509409532,3.27323283404305,4.32143271664786,3.30899102900016,0.903089986991943
0.2,4.12856080655932,4.24718739058635,4.09440124458294,3.77959649125782,2.83122969386706,3.14674801363064,4.26429824719022,4.16503647999456,3.15198239545747,0.778151250383644
0.25,3.97030037540218,4.46769687902759,3.93681523119763,3.62034429975449,2.68752896121463,2.96848294855393,4.10853119885787,4.01304799611523,2.98900461569854,0.698970004336019
0.3,3.8185557792978,4.57613394523318,3.78511619502192,4.29937653306035,2.50514997831991,4.24706446893545,3.95486937106648,3.85775452205944,2.83250891270624,0.477121254719662
0.35,3.66614342729156,4.42152166633698,3.63164666295842,4.14563141529033,2.34242268082221,4.09363177682895,3.80154090619032,3.70969386972779,2.68574173860226,0.477121254719662
0.4,3.51281775856487,4.26983970957684,3.46982201597816,3.98976118771878,2.1846914308176,3.93866980102268,3.64689362416774,3.55509444857832,2.52891670027765,0.477121254719662
0.45,3.35160307241913,4.11431067686842,4.27429643177251,4.37721515626306,2.02118929906994,3.78283080520259,4.30187604527315,3.40602894496361,2.35983548233989,0.477121254719662
0.5,4.26656093928684,3.96213246929824,4.11763581738949,4.52570546900604,1.84509804001426,3.62469453127208,4.14367043347016,3.25623653320592,2.20139712432045,0.477121254719662
0.55,4.11504439525841,3.80942502879703,3.96099370894234,4.36828688490213,1.70757017609794,3.47085132452612,3.98484223140528,3.08493357493672,2.0899051114394,0.477121254719662
0.6,3.9596613702735,3.65715150190097,3.80821097292422,4.21394254684008,1.53147891704226,4.27515004812374,3.83129374437701,2.91855453055027,1.96378782734556,4.22724378150306
0.65,3.80908813134635,3.4970679363985,4.33008894574848,4.45213925235254,1.43136376415899,4.11574360835996,3.68295692630121,2.76789761601809,1.83250891270624,4.07397481986666
0.7,3.65311599316557,3.33344727449675,4.17591750651009,4.29922392336658,1.34242268082221,3.959518376973,3.52633927738984,4.24094841603304,1.65321251377534,3.91592721169712
0.75,3.50310943667137,3.17376882313665,4.0230465840755,4.14776904626015,1.27875360095283,3.80488874462239,3.37438169805088,4.08788784949293,1.51851393987789,3.75792718311333
0.8,3.33264041038746,3.02734960777476,3.86356076452624,3.98686127029004,1.14612803567824,3.64914006414422,3.22608411597582,3.92982748123069,1.43136376415899,3.59703666497765
0.85,3.16435285578444,2.86391737695786,4.34717383641321,3.83046035003097,1.04139268515822,3.48855071650044,3.06855689507236,3.77268835468214,1.36172783601759,3.42732378635725
0.9,4.25777454094667,4.24259111590005,4.19259532756921,3.66539335027971,0.954242509439325,3.34123662323869,2.91328390176042,3.6292056571023,4.22744962046984,3.27346427262135
0.95,4.10489662994897,4.66272950720477,4.03638932866569,3.50799072481969,0.845098040014257,3.18554215485437,2.76267856372744,3.46582881535744,4.07147696769892,3.11159852488039
1,3.95085145888855,4.69023153119231,3.88104210819341,3.35793484700045,4.23085747689467,3.04257551244019,2.6170003411209,3.30362797638389,3.92059286208481,2.95036485437612
1.05,3.7965049515533,4.53466057582844,4.34537373055909,3.2137832993353,4.07765854908413,2.88366143515362,2.44870631990508,3.14426277376199,3.77048380943111,2.80753502806885
1.1,3.63658818372984,4.61530812557977,4.18974290024157,3.06258198422816,3.92324401863028,2.73239375982297,2.28103336724773,3.00389116623691,3.61857102812013,2.65513843481138
1.15,3.4696747725518,4.66494268145833,4.03622954408629,4.25112698497787,3.76663588631027,4.23297071231139,2.12057393120585,2.84447717574568,3.46686762035411,2.51188336097887
1.2,4.27160930137883,4.50987428500472,3.87823446867504,4.0943313492771,3.61616031284758,4.07928980609866,1.95904139232109,2.67024585307412,3.3055663135153,2.38916608436453
