time,vet1,vet2,vet3,vet4,vet5,vet6,vet7,vet8,vet9,vet10
0,1.86923171973098,2.50785587169583,0,0,0,0,0,0,0,0
0.05,1.79239168949825,2.33041377334919,0,0,0,0,0,0,0,0
0.1,1.65321251377534,2.19033169817029,0,0,0,0,0,0,0,0
0.15,1.56820172406699,2.02938377768521,0,0,0,0,0,0,0,0
0.2,1.38021124171161,1.88649072517248,0,0,0,0,0,0,0,0
0.25,1.23044892137827,1.75587485567249,0,0,0,0,0,0,0,0
0.3,1.07918124604762,1.60205999132796,0,0,0,0,0,0,0,0
0.35,1.04139268515822,1.43136376415899,0,0,0,0,0,5.28283275238183,0,0
0.4,1,1.27875360095283,0,0,0,0,0,5.12760362633356,0,0
0.45,0.845098040014257,1.20411998265592,0,0,0,0,0,4.97392179394886,0,0
0.5,0.477121254719662,5.28402670850356,0,0,0,0,0,4.8204970207914,0,0
0.55,0.301029995663981,5.12889984057665,0,0,0,0,0,4.6655997506336,0,0
0.6,0.301029995663981,4.97442878662012,0,0,0,0,0,4.51094694867297,0,0
0.65,0,4.81769094645831,0,0,0,0,0,4.35591105052675,0,0
0.7,0,5.3762008923358,0,0,0,0,0,4.20281514096758,0,0
0.75,0,5.22104630111471,0,0,0,0,0,4.05476621783899,0,0
0.8,0,5.06593432465194,0,0,0,0,0,3.89899927088979,0,0
0.85,0,5.43629466522215,0,0,0,0,0,3.74390155048518,0,0
0.9,0,5.28130613674182,0,0,0,0,0,3.58961454063127,0,0
0.95,0,5.51126689363889,0,0,0,0,0,3.43376983392487,0,0
1,0,5.35733251258327,0,0,0,0,0,3.28352736486169,0,0
1.05,0,5.20233026396243,0,0,0,0,0,3.15044940946088,0,0
1.1,0,5.48240904016011,0,0,0,0,0,5.28333968015855,0,0
1.15,0,5.32640140986585,0,0,0,0,0,5.12804367382646,0,0
1.2,0,5.17102692505199,0,0,0,0,0,4.97430439776179,0,0
1.25,0,5.01557768636798,0,0,0,0,0,4.82149387662614,0,0
1.3,0,4.86275731429802,0,0,0,0,0,4.66755567706931,0,0
1.35,0,4.70829339771703,0,0,0,0,0,4.50996824891543,0,0
1.4,0,4.55419832156542,0,0,0,0,0,4.35520240465805,0,0
1.45,0,4.39816578310636,0,0,0,0,0,4.20175206277825,0,0
1.5,0,4.24291394681892,0,0,0,0,0,4.04696315412342,0,0
1.55,0,4.09149109426795,0,0,0,0,0,5.30040633549918,0,0
1.6,0,3.94185912652537,0,0,0,0,0,5.14544814311254,0,0
1.65,0,3.78547220330639,0,0,0,0,0,4.99056082999402,0,0
1.7,0,3.63245729218472,0,0,0,0,0,4.83426170881177,0,0
1.75,0,3.47654180902743,0,0,0,0,0,4.6808157823657,0,0
1.8,0,3.32428245529769,0,0,0,0,0,4.52894239741573,0,0
1.85,0,3.16494737262184,0,0,0,0,0,4.37283838749711,0,0
1.9,0,3.00902574208691,0,0,0,0,0,4.21866677149587,0,0
1.95,0,2.86746748785905,0,0,0,0,0,4.06781451116184,0,0
2,0,2.6954816764902,0,0,0,0,0,3.90896730041839,0,0
2.05,0,2.54157924394658,0,0,0,0,0,3.75549372841512,0,0
2.1,0,2.38381536598043,0,0,0,0,0,3.59604700754544,0,0
2.15,0,2.23552844690755,0,0,0,0,0,3.44994098877334,0,0
2.2,0,2.06445798922692,0,0,0,0,0,3.29269900304393,0,0
2.25,0,1.95424250943932,0,0,0,0,0,3.15289959639375,0,0
2.3,0,1.85733249643127,0,0,0,0,0,2.98677173426624,0,0
2.35,0,1.64345267648619,0,0,0,0,0,2.8318697742805,0,0
2.4,0,1.43136376415899,0,0,0,0,0,2.68574173860226,0,0
2.45,0,1.25527250510331,0,0,0,0,0,2.51982799377572,0,0
2.5,0,0.954242509439325,0,0,0,0,0,2.37839790094814,0,0
2.55,0,0.778151250383644,0,0,0,0,5.28477803052988,2.23552844690755,0,0
2.6,0,0.602059991327962,0,0,0,0,5.1305717609894,2.05690485133647,0,0
