time,vet1,vet2,vet3,vet4,vet5,vet6,vet7,vet8,vet9,vet10
0,6.29719282255499,6.5220739472449,6.29522348660645,6.26602155649081,6.5737379330526,6.33877174070413,6.31610753566577,6.48006805625799,6.18289120170864,6.33824806193187
0.05,6.14234534606663,6.55238163320088,6.30155061971314,6.11153335902522,6.51069028689884,6.33132281031506,6.51883177974593,6.32504067633135,6.36238124067166,6.52889986782805
0.1,6.20126053225079,6.49357514832621,6.51277041961986,5.95649402925251,6.35558023765845,6.3263348366481,6.46666005804016,6.17034973913918,6.45489194412098,6.37392974535443
0.15,6.04655486109035,6.53391777289851,6.4622709856312,6.09750129312158,6.34369527139448,6.17128315938211,6.59177004071774,6.3565539594828,6.5100348167538,6.46141282995634
0.2,6.14516407375382,6.37919978726848,6.30710628166805,6.32497533267586,6.18894253837104,6.01614881692759,6.52566559870693,6.45122732446822,6.61502527185969,6.30638127419897
0.25,5.99019317740264,6.36089375665505,6.15215405934458,6.16995672186159,6.03400805130998,5.86141073581264,6.55472314352718,6.29607476275585,6.54454860440855,6.15178647497285
0.3,6.49937306766747,6.20595047092705,6.20729633160486,6.01505572671941,5.87916701306096,6.37357306259266,6.49537502682626,6.3019250222773,6.38967311513488,6.20692486231232
0.35,6.34434314257109,6.47403055619897,6.0526304664366,6.12860990215624,6.06001981196208,6.21869879444747,6.44856287085055,6.30546723751627,6.23468934746945,6.55660218117769
0.4,6.189347958566,6.3188322737725,5.89761389733361,6.19289374846904,6.15327020720406,6.24942951179935,6.29371228061168,6.30782623288949,6.26036527248467,6.40167964039036
0.45,6.23099884971133,6.59472858415977,6.25262442031675,6.03793539998005,5.99817604705761,6.26967379018029,6.13821298735011,6.15302143830089,6.40016414532986,6.24664356761757
0.5,6.25791605221532,6.43992908373074,6.09764283091168,6.14120668861518,6.40711613268139,6.11502906655533,6.53640439220984,6.20810583112411,6.3759486004765,6.09190566603222
0.55,6.10305006232028,6.28547854379897,6.32492601019859,5.98615343208608,6.38095018002631,5.96015909629283,6.56151245637077,6.37372774680699,6.35856544931563,5.93689659728093
0.6,5.94832492418991,6.41294816185619,6.16979459770614,5.83072015597026,6.22628483079155,6.09958707474733,6.57850236846146,6.35660650513326,6.45230742973746,6.26484756172215
0.65,5.79384763517361,6.38550903794101,6.46062290294119,5.67543370132355,6.0715266974456,5.94430398243709,6.51475103989195,6.53729788081991,6.50791413338277,6.10993710516916
0.7,5.63857011805409,6.62051040748402,6.3053728686413,5.9771513311489,6.42823995186327,5.78969702546653,6.61769402857996,6.48148376269823,6.5430770954975,6.18175157634111
0.75,5.96513017535164,6.6192261042184,6.30770543289212,6.10823748821445,6.3973232201666,5.63553501466508,6.54647467626492,6.52615440438309,6.38819181821509,6.39149685487603
0.8,6.10158658897912,6.54785688138442,6.42437978563859,6.32910567481659,6.24234361528743,5.96373448137755,6.48864757592872,6.47304646702312,6.23314135887455,6.55366072744435
0.85,6.17662077538428,6.48997928008635,6.39387235203566,6.32440675687579,6.26534950815916,6.10114641155758,6.53072898421377,6.52057771792153,6.48463333486518,6.49448812100312
0.9,6.22256743315958,6.60400431184001,6.37176107107101,6.16947251953101,6.28083027004233,5.94623604652433,6.40458863015792,6.46828735227083,6.44041471214449,6.44768398458419
0.95,6.06749340836811,6.44936977341361,6.35512189064876,6.21751026429403,6.29077250747364,5.79140921360632,6.56018780846077,6.31321824551564,6.40603900506478,6.41201207700821
1,6.42716010361368,6.41299816846569,6.34318065249268,6.2490243600746,6.13601180381585,5.63714135369408,6.49992175811849,6.31372215021844,6.25117350794785,6.38462290496072
1.05,6.27220816355835,6.3855537261488,6.44399495854795,6.26919948531956,6.19757164466299,5.48302784503777,6.34525587665375,6.15909775721019,6.09613349555351,6.22939153320389
