time,vet1,vet2,vet3,vet4,vet5,vet6,vet7,vet8,vet9,vet10
0,0.477121254719662,3.30470589821276,5.00467382624719,5.66390342332191,4.78886805401911,4.65314495160096,3.24029958200271,3.55461028522616,0,4.94959978364356
0.05,0.301029995663981,3.14050804303818,4.8506339841081,5.50928050009786,4.63526252199358,4.49974205312438,5.8720822323444,3.3914644118391,0,4.7932104728951
0.1,0,2.987219229908,4.6970636164614,5.35389892800668,4.48092632828469,4.34623558169904,5.71708939112172,3.23704079137919,0,4.63945660559263
0.15,0,2.82607480270083,4.53989120453479,5.19925589038784,4.32535143780555,4.18957452553725,5.56209054319465,3.07591176148278,0,4.48149995732318
0.2,5.56962902657469,2.65896484266443,4.38651680068677,5.0451312208765,4.16932168368184,4.03362477121926,5.40720898962655,2.91645394854992,0,4.32819605994855
0.25,5.41402521772479,2.51054501020661,4.23258956275479,4.88862311285889,4.01498230858548,3.87621784059164,5.25151168485637,2.75891189239797,5.57065850287543,4.172281761455
0.3,5.25805512005776,2.35602585719312,4.07236020396349,4.73379891999186,3.86403618272577,3.72164576628975,5.09670497762044,2.60205999132796,5.41476450233953,4.01824266745791
0.35,5.10174020214387,2.16435285578444,3.91897343049295,4.57812325052026,3.70543604658525,3.56596581744667,4.94295997518667,2.46389298898591,5.25960821180065,3.86003838980719
0.4,4.94615247872427,1.98677173426624,3.75853342223729,4.42008783318722,3.54543082946535,3.42045085910607,5.63732458616066,2.31597034545692,5.10558170973569,3.70876072369032
0.45,4.79107982192589,1.81954393554187,3.60129931019434,4.26247482102094,3.40346370134532,3.263399331334,5.48149852419488,2.11394335230684,4.95165316626822,3.55059520748933
0.5,4.63644777491753,1.69897000433602,3.4519398693651,4.10690449893564,3.24079877111733,3.10482840365366,5.32756938847633,1.99122607569249,4.79596339388071,3.39967372148104
0.55,4.4816862237441,1.51851393987789,3.30276370847298,3.95380799766531,3.07990446766672,2.95424250943932,5.17216199194027,1.82607480270083,4.64308732067117,5.57177519345536
0.6,4.32717495893762,1.30102999566398,3.15259407792747,3.80584054881467,2.92788341033071,2.80821097292422,5.67800183513977,5.57081137231278,4.48791573135977,5.41670373334996
0.65,4.1694098981407,1.17609125905568,3.00518051250378,3.65388755807098,2.77085201164214,2.65991620006985,5.52310234936541,5.4160443994753,4.33499628024322,5.26281640789796
0.7,4.01296369982578,1.07918124604762,2.84198480459011,3.50256366910736,2.62428209583567,2.52244423350632,5.36855835033873,5.25996399420406,4.18272841812427,5.10758303119132
0.75,3.85557972250172,1,2.69284691927723,3.34262004255335,2.50650503240487,5.57115775500663,5.21392131721296,5.10461342074022,4.02840856511547,4.95188126084035
0.8,3.69696764074402,0.778151250383644,2.53781909507327,3.18695633546541,2.34044411484012,5.41591607934395,5.05776877085433,4.94950710397593,3.87040390527903,4.79662289377616
0.85,5.57404053257784,0.602059991327962,2.35218251811136,3.02530586526477,2.21748394421391,5.74345175039948,4.90332878329402,4.79298668545644,3.71357453777207,4.6412856770474
0.9,5.41863103100277,0.477121254719662,5.56970038568713,2.86923171973098,2.08278537031645,5.58702138215107,5.63234186992296,4.63847927305869,3.55762748842683,4.48764734751762
0.95,5.26387977312231,0.477121254719662,5.41387620491478,2.72181061521255,1.90848501887865,5.43152136837042,5.47717047197202,4.48590589149227,3.39252108993193,4.33360846758829
1,5.10846015804418,0.477121254719662,5.2591493237467,2.58658730467175,1.75587485567249,5.27538968176124,5.32220274986708,4.33320537262534,3.24154648059655,4.18001111905772
1.05,4.95241463137877,0.477121254719662,5.10515238314045,2.43136376415899,1.55630250076729,5.7026286811795,5.16619025311876,4.17684338450374,3.09061070782841,4.031287248877
1.1,4.79701811353455,0.301029995663981,4.94955100733655,2.30102999566398,1.39794000867204,5.54806126978783,5.01077047010377,5.58213270806465,2.92839585225671,3.87186470208819
1.15,4.64226661890267,0,4.79556721269391,2.11727129565576,1.25527250510331,5.39412583775836,4.85620911736283,5.42738385284183,2.76863810124761,3.71924839844795
1.2,4.48891717407353,0,4.64062054793202,1.98677173426624,1.17609125905568,5.23855541003792,4.70263729411756,5.27289934566549,2.6222140229663,3.5540043210119
1.25,4.3318522719336,0,4.48273070007994,1.80617997398389,1,5.08333775730349,4.54847540852661,5.11925258915535,2.45331834004704,3.39915433395822
1.3,4.17828612877757,0,4.32682723697427,1.66275783168157,0.903089986991943,4.92753460412329,4.3920106831955,4.96424548356638,2.26007138798507,3.24004977211265
1.35,4.02407498730743,0,5.58762679126501,1.51851393987789,0.778151250383644,4.77029959119636,4.23434008761518,4.80941829340855,2.13353890837022,3.07664044367034
1.4,3.86970097367388,0,5.43160175665338,1.34242268082221,0.602059991327962,4.6160972451782,4.07620338108877,4.65222699560668,1.92941892571429,2.93247376467715
1.45,3.71155416825017,0,5.27652613933104,1.17609125905568,0.301029995663981,4.46262257490055,3.9232958406555,4.49692964807321,1.77085201164214,2.7701152947871
1.5,3.56205482965638,0,5.12198965846519,0.845098040014257,5.57129296753614,4.3073890556533,3.76387703149565,4.34271868979554,1.57978359661681,2.60530504614111
1.55,3.4020893505721,0,4.96597737400037,0.845098040014257,5.41635254620127,4.15667027655413,5.57551459787615,4.18395278626658,1.39794000867204,2.43136376415899
1.6,3.23552844690755,0,4.81039383582591,0.602059991327962,5.26104864334422,5.5817358132157,5.42029248511185,4.03140846425162,1.20411998265592,2.24551266781415
1.65,3.07445071895459,0,4.65597355215571,0,5.10578600189643,5.42724260223104,5.7451341515191,3.87788942537148,1.07918124604762,2.05690485133647
1.7,2.91381385238372,0,4.50349106629338,0,4.95170656084304,5.96842550580761,5.59014270220843,3.72419391951433,1,1.90848501887865
1.75,2.75891189239797,0,4.34906372812595,0,4.79610926431464,5.81312110015413,5.80911778881142,3.56784945057311,0.903089986991943,1.7160033436348
1.8,2.60422605308447,0,4.19175832137045,0,4.64064041728954,5.65872381854976,5.65372371518337,3.42193281327851,0.903089986991943,1.57978359661681
1.85,2.42651126136457,0,4.03714750363255,0,5.60490720972461,5.50320487552065,5.49891814085249,5.57277288769115,0.845098040014257,1.30102999566398
1.9,2.27875360095283,0,3.8829227906026,0,5.44940279605435,5.7740196145982,5.34505401922626,5.41830792171924,0.698970004336019,1.17609125905568
1.95,2.10037054511756,0,3.72900270927219,0,5.29375357518563,5.61948255962046,5.72165730775132,5.26318852658777,0.301029995663981,1
2,2.00432137378264,0,3.57333584006607,0,5.13881407484037,5.46433750284962,5.56724875272638,5.1084432418518,0,0.778151250383644
2.05,5.57136172327875,0,3.40891802084678,0,4.98552077805367,5.75972977444347,5.41218324967749,4.95512949399342,0,0.698970004336019
2.1,5.41599274268309,0,3.26197619139781,0,4.83099262481091,5.60368879464229,5.25834030956978,4.80122529017302,0,0.602059991327962
2.15,5.2616268097138,0,3.09691001300806,0,4.67747007364748,5.44841411608502,5.10346504441756,4.64673691694241,0,0
2.2,5.10709120101183,0,2.94743372188705,0,4.52464273652958,5.75433839575877,4.94627536698446,4.49395967455418,0,0
2.25,4.95151236727787,0,2.79518458968242,0,4.36832408197996,5.59982741770737,4.79368563866421,4.34091979340016,0,0
2.3,4.79802187893282,0,2.62428209583567,0,5.58968492482298,5.4450356682694,4.63701915575376,4.19007945394151,0,0
2.35,4.6415831662009,0,2.47129171105894,0,5.43472215739646,5.29058881824412,4.48084021854278,5.58250766211783,0,5.57057796221827
2.4,4.48832505035772,0,2.33041377334919,5.571488717976,5.28079227827401,5.13548249133571,4.3244676598937,5.42757049294911,0,5.41575270795897
2.45,4.33173089281546,0,2.20951501454263,5.80216597189769,5.12548777193623,4.98112517528967,4.16929227487994,5.74748716192968,0,5.26101292882698
2.5,4.17779613329222,0,2.07554696139253,5.64672516162072,4.96968609739043,4.82629513504488,4.0139321207112,5.59353305715483,0,5.10608205493788
2.55,4.02044415536657,0,1.89762709129044,5.49132666867341,4.81603570738299,4.67250424130091,3.86391737695786,5.43890292453084,0,4.95271497000604
2.6,3.86622824737965,0,1.67209785793572,5.33671783220093,4.6609318498178,4.51921088361945,3.70842090013471,5.28372400758222,0,4.79723983375986
2.65,3.70910028155117,0,1.54406804435028,5.1818064427493,4.50719448543218,4.3696610593783,3.55010599934759,5.12843804327985,0,4.64348228646417
2.7,3.55557807277295,0,1.44715803134222,5.02665989826,4.35272263746202,4.21449945371088,3.39410130204004,5.6680521459236,0,4.48797221209358
2.75,3.4029488293444,0,1.25527250510331,4.87325664477292,4.2022975561388,5.58494378073586,3.22993768590793,5.51438170621135,0,4.33247885752336
2.8,3.25503116334555,0,1.14612803567824,4.7197289318904,4.04921802267018,5.42984429547869,3.07445071895459,5.77877763015712,0,4.17779613329222
2.85,3.10619089726341,0,0.954242509439325,4.56511550981938,3.89036512144812,5.74864999462989,2.91750550955255,5.62412733151192,0,4.0213133654847
2.9,2.93247376467715,0,0.778151250383644,5.5991284029765,3.74468406327689,5.59371461052802,2.76715586608218,5.47022667818193,0,3.86787978345838
2.95,2.79169064902012,0,0.602059991327962,5.8137337319603,3.58534791109459,5.43856291597948,2.6063813651106,5.31564712690074,0,3.71011736511182
3,2.6063813651106,0,5.57035610637422,5.65886959220196,5.57296913332435,5.28515883546581,2.45788189673399,5.15934156617067,0,3.5532760461371
3.05,2.46389298898591,0,5.41526890170066,5.50335617128316,5.41823995532519,5.13165715255339,2.29003461136252,5.00370604588912,0,3.39462676427221
3.1,2.35793484700045,0,5.26078905095498,5.34764220473243,5.26289939191519,4.97618485150769,2.13672056715641,4.8488600608425,0,3.24229290498293
3.15,2.20139712432045,0,5.10519669838218,5.19267615272836,5.69874498150845,4.82070707541107,2.04532297878666,4.69299665018094,0,3.08062648692181
3.2,2.05307844348342,5.56979161468684,4.9495900288204,5.03780882749234,5.54369563230924,4.66626519253805,1.8750612633917,4.5373782828302,0,2.94001815500766
3.25,1.93449845124357,5.41424278504257,4.79419516512717,4.88320135032015,5.38785768673277,4.51259101820094,1.68124123737559,4.38512345589222,0,2.80345711564841
3.3,1.80617997398389,5.26003320657207,4.63719943574053,4.72672720902657,5.23250820753853,4.35858199671851,1.49136169383427,4.2332500095411,0,2.6232492903979
3.35,1.65321251377534,5.10422413331883,5.60404992284533,4.57222083436528,5.0776512853592,4.20022102619188,1.38021124171161,4.07118215599008,0,2.46538285144842
3.4,1.43136376415899,4.94841785645469,5.44941359730774,4.41559094308731,4.92222705658219,5.5840099085724,1.17609125905568,3.9114772171061,0,2.33445375115093
3.45,1.25527250510331,4.79552548837934,5.29396771400138,4.26313877121814,5.63339775072268,5.43015893791519,0.845098040014257,3.74973631556906,0,2.19312459835446
3.5,0.954242509439325,4.64075961434858,5.13922400380737,5.58480936358096,5.47912595654685,5.74878709512747,0.845098040014257,3.59681693591559,5.57029069565312,2.00432137378264
3.55,0.954242509439325,4.48535226124114,4.98395087195422,5.42982492541954,5.32333461859905,5.59344778944228,0.602059991327962,3.44357587975026,5.41621765481189,1.81291335664286
3.6,5.56983956070882,5.59333481162465,4.82894331971888,5.27445574700814,5.94960124684813,5.43881280865674,0.301029995663981,3.27160930137883,5.26065085594882,1.63346845557959
3.65,5.41469597909365,5.4381688056818,4.67192225658505,5.11995165487072,5.79483715435688,5.28384827602538,0.301029995663981,3.10105935490812,5.69753533406088,1.44715803134222
3.7,5.25981837355569,5.28303649983587,5.60657159602419,4.96524875096712,5.64009666253256,5.12998619386109,0,5.57086270570313,5.54308542804604,1.34242268082221
3.75,5.10427879120495,5.12891920595732,5.45135499603065,4.81118611143275,5.48506523148205,4.97514678105217,0,5.41597274485579,5.3882433368956,1.20411998265592
