time,vet1,vet2,vet3,vet4,vet5,vet6,vet7,vet8,vet9,vet10
0,0,0,0,1.11394335230684,0,0,0,0,0,0
0.05,0,0,0,1,0,0,0,0,0,0
0.1,0,0,0,0.903089986991943,0,0,0,0,0,0
0.15,0,0,2.55266821611219,0.845098040014257,0,0,0,0,0,0
0.2,0,0,2.40823996531185,0.698970004336019,0,0,0,0,0,0
0.25,0,0,2.22788670461367,0.602059991327962,0,0,0,0,0,0
0.3,0,0,2.08278537031645,0.602059991327962,0,0,0,0,0,0
0.35,0,0,1.88649072517248,0.477121254719662,0,0,0,0,0,0
0.4,0,0,1.76342799356294,0.301029995663981,0,0,0,0,0,0
0.45,0,0,1.65321251377534,0,0,0,0,0,0,0
0.5,0,0,1.38021124171161,0,0,0,0,0,0,0
0.55,0,0,1.17609125905568,0,0,0,0,0,0,0
0.6,0,0,1,0,0,0,0,0,0,0
0.65,0,0,0.845098040014257,0,0,0,0,0,0,0
0.7,0,0,0.698970004336019,0,0,0,0,0,0,0
0.75,0,0,0.602059991327962,0,0,0,0,0,0,0
0.8,0,0,0.477121254719662,0,0,0,0,0,0,0
0.85,0,0,0.301029995663981,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0
0.95,0,0,0,0,0,0,0,0,0,0
1,0,0,2.58206336291171,0,0,0,0,0,0,0
1.05,0,0,2.41161970596323,0,0,0,0,0,0,0
1.1,0,0,2.24797326636181,0,0,0,0,0,0,0
1.15,0,0,2.07554696139253,0,0,0,0,0,0,0
1.2,0,0,1.88649072517248,0,0,0,0,0,0,0
1.25,0,0,1.79239168949825,0,0,0,0,0,0,0
1.3,0,0,1.60205999132796,0,0,0,0,0,0,0
1.35,0,0,1.41497334797082,0,0,0,0,0,0,0
1.4,0,0,1.25527250510331,0,0,0,0,0,0,0
1.45,0,0,1.14612803567824,0,0,0,0,0,0,0
1.5,0,0,0.954242509439325,0,0,0,0,0,0,0
1.55,0,0,0.845098040014257,0,0,0,0,0,0,0
1.6,0,0,0.845098040014257,0,0,0,0,0,0,0
1.65,0,0,0.477121254719662,0,0,0,0,0,0,0
1.7,0,0,0.477121254719662,0,0,0,0,0,0,0
1.75,0,0,0,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0,0,0,0
1.85,0,0,0,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0,0,0,0
1.95,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2.05,0,0,0,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0,0,0,0
2.15,0,0,0,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0,0,0,0
2.25,0,0,0,0,0,0,0,0,0,0
2.3,0,2.59549622182557,0,0,0,0,0,0,0,0
2.35,0,2.43616264704076,0,0,0,0,0,0,0,0
2.4,0,2.29003461136252,0,0,0,0,0,0,0,0
2.45,0,2.12385164096709,0,0,0,0,0,0,0,0
2.5,0,2.01703333929878,0,0,0,0,0,0,0,0
2.55,0,1.89209460269048,0,0,0,0,0,0,0,0
2.6,0,1.69897000433602,0,0,0,0,0,0,0,0
2.65,0,1.5910646070265,0,0,0,0,0,0,0,0
2.7,0,1.41497334797082,0,0,0,0,0,0,0,0
2.75,0,1.27875360095283,0,0,0,0,0,0,0,0
2.8,0,1.04139268515822,0,0,0,0,0,0,0,0
2.85,0,1,0,0,0,0,0,0,0,0
2.9,0,0.845098040014257,0,0,0,0,0,0,0,0
2.95,0,0.845098040014257,0,0,0,0,0,0,0,0
3,2.55022835305509,0,0,0,0,0,0,0,0,0
3.05,2.37657695705651,0,0,0,0,0,0,0,0,0
3.1,2.24551266781415,0,0,0,0,0,0,0,0,0
3.15,2.11727129565576,0,0,0,0,0,0,0,0,0
3.2,2.66838591669,0,0,0,0,0,0,0,0,0
3.25,2.53655844257153,0,0,0,0,0,0,0,0,0
3.3,2.39794000867204,0,0,0,0,0,0,0,0,0
3.35,2.2148438480477,0,0,0,0,0,0,0,0,0
3.4,2.06069784035361,0,0,0,0,0,0,0,0,0
3.45,1.92941892571429,0,0,0,0,0,0,0,0,0
3.5,1.77815125038364,0,0,0,0,0,0,0,0,0
3.55,1.56820172406699,0,0,0,0,0,0,0,0,0
3.6,1.38021124171161,0,0,0,0,0,0,0,0,0
3.65,1.30102999566398,0,0,0,0,0,0,0,0,0
3.7,1.14612803567824,0,0,0,0,0,0,0,0,0
3.75,0.903089986991943,0,0,0,0,0,0,0,0,0
